lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_BreachDays.1,b_BreachDays.2,b_BreachDays.3,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,b_bar_Breach,Rho_Zone.1.1,Rho_Zone.2.1,Rho_Zone.1.2,Rho_Zone.2.2,sigma_Zone.1,sigma_Zone.2,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_BreachDays_sub,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0583983
# Diagonal elements of inverse mass matrix:
# 0.0103946, 0.00473063, 0.00633397, 0.0160032, 0.0168867, 0.0147183, 0.295669, 0.0399016, 0.337792, 0.188204, 0.83657, 0.392247, 0.346695, 0.392906, 0.0030522, 0.00154442, 0.00154574, 0.00116115, 0.00108417, 0.000676921, 0.00288682, 0.00235218, 0.0107459, 0.0107341, 0.000783789, 0.00133527, 0.00372555, 0.0034233, 0.00314126, 0.00506204, 0.00509779, 0.0140107, 0.028156, 0.0266163, 0.00494132, 0.00132866, 0.00221033, 0.0602154, 0.00728408, 0.00229666, 0.00139273, 1.22195, 1.59186, 0.000406579, 0.00714993
-2063.99,0.998649,0.0583983,6,63,0,2087.09,0.290596,0.260345,0.436199,2.32834,2.97939,2.26065,0.736288,0.249574,1,-0.426121,-0.426121,1,1.52183,0.145468,-0.820841,-0.109223,0.409994,1,0.169988,0.169988,1,0.970778,0.943438,0.412783,0.705,-0.587678,-0.217738,0.0866307,0.422323,-0.61092,0.401231,0.604688,0.22845,0.0414899,0.00534891,0.0342092,-0.0086336,-0.0146651,-0.337193,-0.261003,-0.00998492,-0.530671,0.155812,-0.0544727,-0.362583,-0.00608335,-0.17209,0.132191,0.0210698,0.596004,0.733964
-2064.96,0.994001,0.0583983,6,63,0,2083.01,0.15424,0.338423,0.322108,2.40241,2.74671,2.01498,-0.100619,0.179202,1,0.340682,0.340682,1,2.9662,0.219698,-0.211,-0.375255,-0.0260277,1,-0.17355,-0.17355,1,1.0916,1.05634,0.349186,0.677994,-0.634299,-0.19879,0.134964,0.409187,-0.566175,0.31232,0.541268,0.4109,-0.0705855,0.0408631,0.0402053,0.0726359,0.0611129,-0.3445,0.0770882,0.0132769,-0.460741,0.170274,-0.105905,-0.47821,0.0104249,-0.0805384,0.123019,0.0996086,0.597016,0.348659
-2059.29,0.999452,0.0583983,6,63,0,2084.45,0.15195,0.330369,0.35651,2.36049,2.77657,2.036,0.73752,0.241726,1,0.642379,0.642379,1,2.18938,0.123083,-0.8932,-0.308859,-0.0216779,1,0.0050345,0.0050345,1,1.03933,1.03592,0.346302,0.704005,-0.625038,-0.193304,0.271857,0.524337,-0.646914,0.329638,0.588094,0.423594,-0.0500777,0.0331359,0.0385146,0.0457473,0.0570766,-0.128946,-0.111758,0.0653845,-0.450878,0.119964,0.171797,-0.435038,0.0475496,-0.123804,0.230245,0.0511904,0.595223,0.523893
-2056.76,0.998456,0.0583983,6,63,0,2079.09,0.163182,0.339835,0.405378,2.24021,2.76906,2.19376,0.209242,0.133816,1,0.284514,0.284514,1,1.42339,0.282449,-0.781205,-0.783199,-0.416973,1,-0.0691539,-0.0691539,1,1.02462,0.971765,0.398659,0.718372,-0.582107,-0.142573,0.206603,0.398496,-0.495693,0.362958,0.559262,0.278745,-0.0312254,0.0885443,0.0771033,0.0624581,0.189991,-0.342839,-8.0257e-05,0.0422886,-0.51214,0.146555,-0.66837,-0.348908,-0.0405808,-0.108065,0.265384,0.0426934,0.59391,0.678516
-2065.48,0.946132,0.0583983,6,63,0,2084.05,0.146366,0.272022,0.329978,2.28744,2.94095,2.00654,0.696875,-0.211208,1,0.887094,0.887094,1,2.60148,0.687707,-0.328456,-0.217766,0.00376654,1,0.0540598,0.0540598,1,0.981615,1.03721,0.391303,0.681724,-0.617012,-0.179124,0.0717434,0.291555,-0.552823,0.384727,0.501924,0.445032,0.0289495,-0.0982686,0.0186092,0.0154005,-0.0121841,-0.365774,-0.277958,-0.0129685,-0.505352,0.17048,0.395877,-0.327086,0.0964111,-0.0776596,0.0167116,0.0120793,0.601889,0.398172
-2057.31,0.979738,0.0583983,6,63,0,2086.5,0.33201,0.293469,0.318268,2.44771,2.74793,2.29815,0.080476,0.273033,1,0.507999,0.507999,1,2.02359,0.0284902,0.00450745,0.285691,0.124094,1,0.016413,0.016413,1,1.01483,0.929112,0.404876,0.718128,-0.614846,-0.190845,0.176675,0.332015,-0.621255,0.326431,0.573848,0.386902,-0.042119,0.0102647,-0.0259052,-0.028822,-0.0350906,-0.463684,0.0307026,0.0139477,-0.45857,0.10028,0.142439,-0.380327,0.0265637,-0.137719,0.0704934,0.0678775,0.59334,0.76892
-2060.6,0.973733,0.0583983,6,63,0,2082.95,0.276801,0.28781,0.332664,2.42536,3.08822,2.17451,0.682716,0.333194,1,-0.449849,-0.449849,1,1.76948,0.027206,-0.078099,-0.11891,0.0707722,1,0.0197935,0.0197935,1,0.97982,0.977076,0.456345,0.727098,-0.606086,-0.251383,-0.0012563,0.453278,-0.584249,0.37732,0.536893,0.390549,-0.00258877,-0.0413051,-0.0115873,-0.0112542,0.00187989,-0.253682,-0.274287,-0.0584549,-0.547118,0.0897027,0.690191,-0.481937,-0.0450235,-0.0872592,0.288993,0.378405,0.591139,0.561275
-2061.56,0.966327,0.0583983,6,63,0,2082,0.17145,0.35218,0.410884,2.41562,2.90378,2.26606,0.540518,0.201276,1,0.299581,0.299581,1,1.85822,0.209524,-1.08469,-0.442505,-0.368912,1,-0.0183717,-0.0183717,1,1.05532,1.0247,0.36496,0.682929,-0.644209,-0.21009,0.238749,0.338397,-0.612648,0.319407,0.618064,0.339314,0.0040195,-0.00480295,8.07392e-05,-0.0149862,0.0360094,-0.48627,0.0300297,-0.0281835,-0.464159,0.206044,-0.778334,-0.411234,0.034567,-0.163227,0.0973433,0.0183698,0.606868,0.606601
-2060.2,0.996759,0.0583983,6,63,0,2083.95,0.347693,0.299788,0.413303,2.16129,2.70204,2.04036,0.257394,0.202953,1,0.792251,0.792251,1,1.74089,0.114074,-0.397275,-0.16955,-0.460858,1,0.0923281,0.0923281,1,1.09965,0.998729,0.356183,0.654076,-0.631743,-0.0868996,0.137213,0.327998,-0.650479,0.375742,0.545176,0.365818,-0.0210183,0.0155369,0.022333,0.0178071,0.113535,-0.283166,-0.0670679,0.0280321,-0.514843,0.154075,-0.299002,-0.258423,-0.0107338,-0.0629009,0.424665,0.00680016,0.613963,0.585158
-2063.93,0.999631,0.0583983,6,63,0,2080.84,0.121225,0.250606,0.277183,2.6463,2.9496,2.35125,1.0795,0.18865,1,-0.32124,-0.32124,1,1.53465,0.0872953,-1.09257,-1.34446,-0.508646,1,-0.073367,-0.073367,1,0.939238,0.978143,0.434149,0.72293,-0.572294,-0.257605,0.0830378,0.272726,-0.589781,0.353555,0.534852,0.449682,0.0216203,-0.1067,0.0492664,0.0565279,0.0367122,-0.363978,-0.0113876,0.0745949,-0.509452,0.190303,0.0823576,-0.454682,0.0484433,-0.123138,0.0343163,0.0109748,0.591262,0.530526
-2057.17,0.98928,0.0583983,6,63,0,2087.36,0.120528,0.301123,0.445804,2.17546,2.61174,1.98287,0.130399,0.236875,1,-0.0216386,-0.0216386,1,1.41533,0.267317,0.211774,-0.163331,0.516748,1,0.0752459,0.0752459,1,1.06498,0.968193,0.386025,0.689941,-0.618848,-0.130304,0.186451,0.495993,-0.603241,0.414512,0.504045,0.287193,-0.0385848,0.112181,0.0332265,-0.030037,-0.0968624,-0.41459,-0.153329,0.0303194,-0.501721,0.164464,-0.270627,-0.348102,0.0170054,-0.110875,0.164375,0.0976126,0.610124,0.680283
-2055.71,0.997676,0.0583983,6,63,0,2074.77,0.0296289,0.265064,0.314252,2.27583,2.72027,2.02805,0.879109,0.238207,1,-0.00647637,-0.00647637,1,1.70509,0.18161,-0.625937,0.525032,0.833752,1,-0.0841513,-0.0841513,1,1.02601,0.98703,0.380959,0.709636,-0.607684,-0.177844,0.211254,0.308448,-0.549701,0.339852,0.559815,0.442535,0.0632129,0.0825155,-0.0755961,-0.0091604,-0.045592,-0.661175,-0.170323,-0.0703664,-0.496731,0.225302,-0.362586,-0.303614,0.00219619,-0.0888851,0.0812388,0.0854811,0.585866,0.555028
-2060.6,0.994262,0.0583983,6,63,0,2077.68,0.350583,0.27407,0.356262,2.32553,2.80483,2.21467,-0.783428,0.422348,1,0.048522,0.048522,1,2.84946,0.146504,-0.313283,-0.0536294,0.959045,1,-0.0228997,-0.0228997,1,1.04209,0.99731,0.369393,0.749112,-0.593414,-0.237315,0.0802314,0.390985,-0.503215,0.357638,0.582899,0.267961,0.0850003,-0.062073,0.0513597,-0.0108508,-0.0417213,-0.308305,-0.111737,0.045669,-0.499593,0.0577523,-0.147369,-0.413387,-0.048556,-0.101203,0.0934041,0.00808059,0.605046,0.559083
-2056.65,0.975703,0.0583983,6,63,0,2081.76,0.154103,0.301546,0.380812,2.30384,2.74785,1.95275,1.42195,0.0913713,1,-0.210698,-0.210698,1,1.28763,0.603841,-0.0255678,0.0522563,0.204829,1,-0.0427023,-0.0427023,1,0.986809,1.03122,0.409824,0.636813,-0.607125,-0.11115,0.152467,0.272952,-0.45149,0.363435,0.561274,0.349788,0.0133837,0.0320424,0.00140485,-0.0274696,0.0710951,-0.499443,-0.162867,0.0249257,-0.498566,0.188361,-0.205339,-0.328243,0.089754,-0.129058,0.0157177,0.207018,0.599649,0.542051
-2055.11,0.990113,0.0583983,6,63,0,2081.64,0.179129,0.242377,0.390639,2.31582,2.67354,2.15296,-0.407343,0.303592,1,0.141835,0.141835,1,2.69964,0.149415,-0.906689,-0.741487,0.105741,1,0.0771437,0.0771437,1,1.06448,1.0254,0.375505,0.674839,-0.583954,-0.185777,0.0926498,0.276131,-0.540221,0.339481,0.591352,0.32929,-0.0122271,0.0179893,0.0437941,0.0871928,0.117093,-0.327282,-0.0579643,0.0519272,-0.451147,0.13399,0.122487,-0.410842,0.0680643,-0.0249681,0.193931,0.108615,0.585072,0.636789
-2049.84,0.947078,0.0583983,6,63,0,2073.55,0.205125,0.272699,0.308861,2.34126,2.84529,2.01899,-0.00271137,0.28808,1,-0.349192,-0.349192,1,2.12223,0.0876513,-0.8092,-0.336009,-0.512593,1,0.0188508,0.0188508,1,1.03368,1.06109,0.356479,0.712011,-0.596124,-0.228601,0.149486,0.320572,-0.579153,0.334296,0.543485,0.425776,-0.040534,0.027996,0.0114015,0.0340885,0.109966,-0.285961,-0.115141,0.014907,-0.482822,0.178877,0.163423,-0.309879,0.0533405,-0.10281,0.142431,0.053262,0.591161,0.571965
-2051.26,0.877182,0.0583983,4,29,1,2071.45,0.206021,0.221141,0.251043,2.43798,2.8796,2.15996,0.0407052,0.191962,1,0.314491,0.314491,1,2.01283,0.0416239,-0.639169,-0.806436,-0.440541,1,-0.0303176,-0.0303176,1,1.00283,1.02467,0.354748,0.704467,-0.63081,-0.22665,0.154366,0.279112,-0.483267,0.328517,0.520461,0.425923,-0.0652695,-0.0020284,0.0928537,0.0531499,-0.00628283,-0.500457,-0.103529,0.103865,-0.459789,0.152695,0.112374,-0.363106,-0.0120971,-0.118302,0.0564931,0.137395,0.588518,0.498093
-2054.26,0.985974,0.0583983,6,63,0,2073.07,0.29302,0.262122,0.327676,2.29383,2.88727,2.14221,0.770706,0.256948,1,-0.0156595,-0.0156595,1,1.33191,0.0805523,-0.123802,-0.0573501,0.451818,1,0.0276145,0.0276145,1,1.00418,0.997357,0.417104,0.698505,-0.536635,-0.178266,0.102661,0.388905,-0.629354,0.453897,0.522518,0.363573,0.00373029,0.0113367,-0.0236419,-0.0483432,-0.035272,-0.234795,0.0429849,0.0562691,-0.531745,0.15664,-0.324077,-0.40637,0.061559,-0.106436,0.316931,0.103305,0.617802,0.64548
-2053.15,0.993049,0.0583983,6,63,0,2073.03,0.272804,0.321968,0.280508,2.25312,2.66362,2.02077,1.05319,0.279639,1,-0.354411,-0.354411,1,1.19022,0.0612264,-0.250777,-0.364219,-0.0872571,1,-0.0979223,-0.0979223,1,1.01647,1.00761,0.349335,0.678318,-0.616856,-0.166939,0.114706,0.48328,-0.595138,0.367903,0.487618,0.339065,0.0257441,0.0304561,0.0702161,0.0783134,0.044414,-0.465959,-0.212303,0.0311959,-0.466622,0.211127,-0.187268,-0.356008,-0.0309892,-0.0868807,0.227579,0.14672,0.621335,0.543543
-2055.79,0.991476,0.0583983,6,63,0,2079.19,0.221668,0.245631,0.270297,2.36163,2.80485,2.1744,0.64845,0.256903,1,0.02235,0.02235,1,1.45607,0.0868584,-0.88134,-0.775299,-0.780782,1,0.0640656,0.0640656,1,0.971248,0.984397,0.36948,0.75151,-0.556239,-0.178953,0.199213,0.323782,-0.591155,0.382209,0.564532,0.43098,0.0211806,-0.0329666,0.082477,0.116688,0.342371,-0.00725861,0.304419,0.128392,-0.517982,0.107202,-0.0656004,-0.398506,0.0510823,-0.0933255,0.380135,0.117701,0.567754,0.390473
-2059.45,0.973786,0.0583983,6,63,0,2079,0.180568,0.17473,0.234356,2.30722,2.72035,2.28682,0.253575,0.151849,1,0.358021,0.358021,1,1.80206,0.0697868,-1.03513,-0.872591,-0.904223,1,0.028548,0.028548,1,0.985472,0.948298,0.409064,0.705873,-0.633452,-0.0902703,0.143882,0.235107,-0.593353,0.371992,0.562354,0.442352,-0.0451,-0.00549874,0.124291,0.122939,0.39078,0.119793,0.139886,0.0646104,-0.4727,0.092442,-0.12848,-0.39998,0.069907,-0.173741,0.473197,0.145897,0.580456,0.444084
-2054.31,1,0.0583983,6,63,0,2084.53,0.177759,0.239642,0.135642,2.36799,2.73711,2.01553,0.531229,0.0829074,1,0.742881,0.742881,1,1.39546,0.0995713,-0.653801,-0.662422,-0.530957,1,0.0281025,0.0281025,1,1.00267,0.96456,0.396992,0.692723,-0.580126,-0.121182,0.192573,0.322686,-0.572243,0.365543,0.567109,0.41778,-0.00829845,0.0337525,0.0304803,0.0292279,0.329394,-0.245727,0.317972,0.088477,-0.482041,0.125937,-0.208394,-0.377036,0.00157867,-0.150859,0.601344,0.0965171,0.584822,0.456941
-2046.97,0.961132,0.0583983,6,63,0,2071.44,0.27574,0.308471,0.498679,2.20789,2.74205,2.07617,0.888561,0.303447,1,0.0402548,0.0402548,1,1.72848,0.147236,-0.224269,-0.0447487,0.0511031,1,0.0048918,0.0048918,1,1.00498,1.0592,0.418499,0.676877,-0.626189,-0.198545,0.114448,0.382935,-0.490191,0.373157,0.541996,0.305301,0.00538112,-0.0515169,0.023725,0.01429,-0.0214938,-0.426274,-0.311339,0.0557487,-0.511126,0.154927,-0.0344888,-0.361794,0.00893766,-0.0746197,0.351772,0.177826,0.605886,0.605476
-2052.6,0.983407,0.0583983,6,63,0,2068.03,0.174948,0.248754,0.282609,2.14309,2.67398,2.15929,0.344804,0.3713,1,0.269445,0.269445,1,1.92063,0.147071,-0.404393,-0.26801,-0.0948535,1,-0.00818592,-0.00818592,1,0.994797,0.949218,0.373942,0.724949,-0.586833,-0.177607,0.154542,0.420889,-0.551192,0.353911,0.567747,0.34889,-0.00433427,0.046582,-0.0146114,-0.024617,0.182794,-0.295415,0.332669,0.0267578,-0.481869,0.160418,-0.148025,-0.354701,0.0355553,-0.102865,0.573102,0.0678993,0.585618,0.547586
-2050.74,0.972537,0.0583983,6,63,0,2074.52,0.121832,0.229286,0.541447,2.14103,2.55117,1.88998,0.35591,0.516059,1,-0.162923,-0.162923,1,1.2432,0.323105,-0.0957132,-0.0850701,-0.0221548,1,0.00164771,0.00164771,1,1.00539,1.05203,0.419309,0.670784,-0.626847,-0.140095,0.151405,0.426602,-0.497095,0.381144,0.562488,0.284762,0.00502139,-0.0513806,0.101631,0.0588391,-0.0515594,-0.419974,-0.183583,0.108294,-0.507243,0.164486,-0.0536798,-0.313712,0.00856323,-0.0278065,0.367154,1.13616,0.61199,0.577358
-2059.16,0.438411,0.0583983,6,63,0,2074.85,0.137536,0.279759,0.635037,2.27305,2.63104,1.84918,0.336378,0.497565,1,-0.766832,-0.766832,1,2.43583,0.272029,-0.431936,-0.286069,-0.292296,1,0.0621451,0.0621451,1,0.979814,1.04623,0.43721,0.700147,-0.585067,-0.121566,0.115644,0.437088,-0.420868,0.36139,0.548575,0.303737,-0.0388912,-0.0586457,0.0654798,0.121486,0.113705,-0.404981,0.0330606,0.0919339,-0.507005,0.166826,0.0649168,-0.367985,-0.0368074,-0.0671774,0.0927599,0.257957,0.602595,0.662946
-2055.84,0.997583,0.0583983,6,63,0,2077.35,0.117816,0.304676,0.437975,2.06325,2.72798,2.00482,0.900566,0.596328,1,-0.562865,-0.562865,1,1.28151,0.409818,-0.460927,-0.262738,0.0143124,1,-0.0751188,-0.0751188,1,0.983915,1.0143,0.401226,0.639051,-0.609926,-0.142661,0.165142,0.428632,-0.488807,0.408487,0.511805,0.362753,-0.1203,-0.041995,0.0545312,-5.76114e-05,0.0809095,-0.389943,-0.0127986,0.0364998,-0.552495,0.165661,-0.00360188,-0.413698,-0.034155,-0.111199,0.174846,0.165195,0.596964,0.473102
-2050.26,0.984832,0.0583983,6,63,0,2077.57,0.27279,0.282089,0.321865,2.25275,2.67511,1.90798,-0.201679,0.283556,1,-0.0143929,-0.0143929,1,2.99162,0.0238351,-0.0201639,-0.017822,0.271437,1,0.062985,0.062985,1,1.0749,0.999659,0.392242,0.757716,-0.586137,-0.186869,0.135862,0.44295,-0.569551,0.361768,0.570784,0.334746,0.109618,0.00746316,0.0130455,-0.0200636,-0.0666056,-0.661914,-0.156499,0.00159431,-0.441856,0.169221,-0.305768,-0.335834,0.0410892,-0.0493153,0.417119,0.143893,0.591448,0.646675
-2051.18,0.407325,0.0583983,6,63,0,2068.83,0.297106,0.276963,0.312288,2.25083,2.6682,1.91663,-0.120521,0.303847,1,0.250346,0.250346,1,2.6758,0.0200544,0.0174034,0.20032,0.386347,1,0.0636425,0.0636425,1,1.07408,1.00188,0.377049,0.771007,-0.584708,-0.199843,0.153443,0.456699,-0.573517,0.355411,0.559704,0.323036,0.098306,0.00389922,0.0323666,-0.0280151,-0.0572648,-0.600432,-0.190611,0.00380319,-0.452968,0.173918,-0.378447,-0.332132,0.043502,-0.0542843,0.344534,0.158902,0.593244,0.667677
-2058.6,0.71301,0.0583983,6,63,0,2071.9,0.204553,0.230747,0.351357,2.32983,2.84876,2.22971,0.582712,0.301003,1,-0.195317,-0.195317,1,1.11732,0.0799315,0.194725,0.993227,1.07228,1,-0.0702847,-0.0702847,1,0.93017,0.995364,0.42414,0.621644,-0.602099,-0.175957,0.0926401,0.316687,-0.545552,0.408706,0.508471,0.392686,-0.101221,0.00866621,0.00942252,-0.0568153,-0.106099,-0.319935,-0.0823954,-0.0365517,-0.531816,0.133038,0.0952692,-0.360039,-0.00674088,-0.165633,0.101323,0.027061,0.601843,0.478059
-2051.91,0.996444,0.0583983,6,63,0,2075.54,0.167112,0.195576,0.339715,2.31215,2.95507,2.19159,0.661496,0.268628,1,-0.514195,-0.514195,1,1.51219,0.057054,-0.117446,0.432415,0.522522,1,-0.0625754,-0.0625754,1,0.915821,1.01716,0.413786,0.653023,-0.592911,-0.155075,0.1033,0.371156,-0.595906,0.387171,0.54234,0.375495,-0.0486652,-0.0364623,-0.00867622,-0.041781,-0.0410013,-0.353105,-0.113635,-0.0388501,-0.494082,0.18094,0.0420148,-0.410374,-0.00114767,-0.158148,0.163727,0.0448049,0.598188,0.49109
-2052.11,0.996907,0.0583983,6,63,0,2068.53,0.341211,0.246692,0.443141,2.3384,2.72963,2.08505,0.421313,0.780005,1,-0.632613,-0.632613,1,1.63202,0.409611,0.362179,0.37567,0.928795,1,-0.0207673,-0.0207673,1,0.986106,1.0464,0.429781,0.708032,-0.582885,-0.176595,0.0958584,0.349697,-0.59201,0.346989,0.539354,0.393273,-0.0291669,0.0640225,-0.0744444,-0.0386649,-0.0779556,-0.513354,-0.145727,-0.0392285,-0.45315,0.0898657,-0.0145913,-0.387911,-0.0192616,-0.101137,0.172252,0.0558132,0.604959,0.534517
-2051.78,0.995712,0.0583983,6,63,0,2071.23,0.138403,0.218965,0.29783,2.34259,2.75255,2.02107,0.739496,0.186799,1,0.338954,0.338954,1,1.94958,0.185356,-0.773083,0.329929,0.996208,1,0.023198,0.023198,1,1.02391,0.96396,0.364376,0.690638,-0.626612,-0.158461,0.140347,0.474348,-0.482316,0.369804,0.558532,0.336377,0.0235559,-0.068375,-0.049262,-0.00230639,-0.0415199,-0.546763,-0.161913,-0.00987635,-0.546696,0.236272,-0.188943,-0.35719,0.0356547,-0.114893,0.0862124,0.0780841,0.587466,0.582773
-2051.85,0.981526,0.0583983,6,63,0,2077.31,0.360308,0.256835,0.490942,2.45149,2.78999,2.19825,0.451113,0.374849,1,-0.246967,-0.246967,1,2.85081,0.121632,-0.190097,-0.267461,-0.0448052,1,-0.0126431,-0.0126431,1,0.987505,1.04504,0.428762,0.705797,-0.60354,-0.184812,0.136251,0.319397,-0.635017,0.414887,0.505823,0.322741,-0.0410148,0.0539902,0.00584513,0.0687397,0.148891,-0.275787,-0.139019,0.0262908,-0.483315,0.124701,-0.0082113,-0.385315,-0.0257959,-0.0934171,0.672396,0.125184,0.609504,0.527943
-2060.34,0.888845,0.0583983,6,63,0,2080.32,0.172334,0.325281,0.407992,2.28314,2.99812,2.1871,-0.370577,0.375691,1,-0.342069,-0.342069,1,2.00263,0.141091,-1.05051,-0.716721,-0.00302967,1,-0.034523,-0.034523,1,1.01745,0.991815,0.458501,0.654942,-0.599747,-0.137364,0.103103,0.340536,-0.702372,0.304056,0.622084,0.406578,0.0616462,-0.0209999,0.0736536,0.0125173,0.0571184,-0.458522,-0.0761272,-0.00117684,-0.517978,0.147977,-0.182968,-0.469733,0.0779632,-0.125653,0.0309573,0.0640394,0.591743,0.602658
-2057.6,0.994983,0.0583983,6,63,0,2086.58,0.318903,0.235251,0.365738,2.12153,2.52227,1.87512,0.325571,0.335298,1,-0.75803,-0.75803,1,3.38975,0.103551,-0.29163,-0.049345,0.551872,1,-0.021894,-0.021894,1,0.992472,1.06681,0.332631,0.728572,-0.604985,-0.211246,0.18824,0.490397,-0.399284,0.411704,0.49156,0.242307,-0.000750063,-0.0191188,0.0469748,-0.020226,0.0238913,-0.432752,-0.162057,-0.0163738,-0.469849,0.182057,0.133603,-0.218641,-0.0169165,-0.0702576,0.170348,0.151096,0.58727,0.595496
-2061.81,0.997234,0.0583983,6,63,0,2081.89,0.269416,0.192613,0.528641,2.19476,2.63965,1.93772,1.23273,1.0131,1,-0.660879,-0.660879,1,0.853701,0.386809,0.000563297,0.231232,0.530903,1,-0.0380064,-0.0380064,1,0.961601,0.967779,0.433458,0.75964,-0.600233,-0.0976244,0.160034,0.426075,-0.678734,0.37141,0.563992,0.415022,-0.0841426,-0.0619404,-0.0760591,0.0052808,-0.097879,-0.629374,-0.141588,0.0107549,-0.474127,0.161838,-0.00480915,-0.365498,0.0132831,-0.0685833,0.361106,0.229799,0.595626,0.541766
-2057.81,0.990462,0.0583983,6,63,0,2084.2,0.326323,0.331631,0.432654,2.01642,2.52313,1.83038,0.900202,0.329568,1,-0.181035,-0.181035,1,1.37656,0.154475,-0.220747,-0.0548856,0.475384,1,0.058752,0.058752,1,0.944419,0.955917,0.39186,0.700725,-0.568635,-0.148053,0.0931902,0.39966,-0.363695,0.410434,0.498132,0.315009,0.0300588,0.0154222,0.0544468,0.0312289,-0.031695,-0.479826,-0.164705,-0.00300925,-0.516591,0.167052,0.371715,-0.166005,0.0161429,-0.0937738,0.0706701,0.0995256,0.597095,0.405118
-2054.39,0.99528,0.0583983,6,63,0,2073.35,0.124685,0.18935,0.34492,2.10854,2.62851,2.02291,0.570319,0.121003,1,0.275845,0.275845,1,2.192,0.0927277,0.313643,0.26056,0.465586,1,-0.0676871,-0.0676871,1,1.04423,1.04145,0.392787,0.699466,-0.620634,-0.157732,0.191644,0.414365,-0.625817,0.331887,0.551069,0.333289,-0.0642227,-0.0265387,-0.03928,-0.0651252,-0.156851,-0.578694,-0.192566,-0.0616211,-0.451468,0.168653,-0.475044,-0.359717,0.0324452,-0.0684246,0.538724,0.101745,0.586538,0.745204
-2055.52,0.987032,0.0583983,6,63,0,2074.96,0.0397413,0.194515,0.344196,2.33738,2.74756,1.97026,0.752113,0.262783,1,-0.424472,-0.424472,1,1.00873,0.445127,-0.377266,0.0920282,0.547939,1,0.0280917,0.0280917,1,1.04327,1.02489,0.336647,0.691829,-0.600884,-0.108705,0.0860475,0.290595,-0.61642,0.415062,0.546602,0.404445,0.03695,-0.045013,-0.0175364,0.00590507,0.00116232,-0.411643,-0.125328,0.00326687,-0.507541,0.126436,0.158688,-0.359726,0.00650083,-0.0619605,0.0792402,0.0398729,0.60594,0.632774
-2058.3,0.990539,0.0583983,6,63,0,2077.3,0.275339,0.331352,0.389644,2.47872,2.71707,2.0388,-0.0345651,0.328182,1,0.227663,0.227663,1,1.66515,0.0655337,-0.963973,-0.443815,0.443707,1,-0.0299253,-0.0299253,1,0.947844,0.957184,0.477841,0.712239,-0.602915,-0.243065,0.172869,0.417324,-0.520991,0.381932,0.573563,0.347558,-0.0531993,0.0356502,0.0708681,0.0173795,0.0199329,-0.417379,-0.2636,0.0232251,-0.515103,0.197163,-0.43798,-0.369731,-0.00911017,-0.156973,0.148904,0.0342065,0.592657,0.48482
-2054.62,0.993724,0.0583983,6,63,0,2081.47,0.25528,0.344159,0.351344,2.4458,2.84495,2.09873,-0.190223,0.296881,1,0.108321,0.108321,1,1.73393,0.0649881,-0.667336,-0.693275,0.426999,1,-0.0293084,-0.0293084,1,0.947193,0.971109,0.494627,0.681045,-0.613312,-0.275512,0.129277,0.362687,-0.419659,0.385047,0.565597,0.310781,-0.0145744,0.0448272,-0.00830731,0.0310404,-0.0127055,-0.408218,-0.163503,3.70728e-06,-0.504858,0.226199,-0.437176,-0.376858,-0.00326018,-0.135088,0.105808,0.0425676,0.589402,0.547025
-2053.08,0.970917,0.0583983,6,63,0,2076.98,0.236698,0.318848,0.381722,2.25881,2.70732,2.08125,0.696651,0.290642,1,-0.136208,-0.136208,1,2.99744,0.193755,-0.497004,-0.169499,-0.171306,1,0.0215534,0.0215534,1,1.04328,1.03061,0.331482,0.715886,-0.592895,-0.217836,0.128015,0.469451,-0.557031,0.361981,0.601232,0.369854,0.00698338,0.00864115,-0.0162936,0.0469845,0.0445262,-0.335681,-0.095801,0.0140475,-0.545966,0.167094,0.124178,-0.42759,-0.0114129,-0.0381817,0.380943,0.181577,0.604013,0.571357
-2060.52,0.998458,0.0583983,6,63,0,2077.17,0.0871095,0.287592,0.420115,2.31299,2.72875,2.01838,-0.0950682,0.135471,1,0.132466,0.132466,1,1.6364,0.593171,-0.579655,0.171017,0.189729,1,-0.03283,-0.03283,1,0.986602,1.01165,0.442412,0.676897,-0.612073,-0.193532,0.147953,0.429441,-0.687227,0.347378,0.540975,0.274594,-0.123687,-0.0957749,0.0392188,-0.0347163,0.0382253,-0.282812,-0.252101,0.0103252,-0.458536,0.153927,0.107603,-0.41434,-0.00106675,-0.0797624,0.0958602,0.00809821,0.597605,0.686363
